,Unnamed: 0,Codigo,Nombre,Barrio,Comuna,Población,Departamento,Dirección,Street,Number,Street_Type,Street_Number,Number_partA,Number_partB,Dirección Geo,latitude,longitude
10331,10331,20014121,Yeferson,Not Specified,BUENOS AIRES,Medellin,Antioquia,CRA 26EF # 37 - 88,CRA 26EF , 37 - 88,CRA,26EF , 37 , 88,CRA 26EF #37- 88,6.2301508000000005,-75.5552732
10333,10333,20014122,Granero Legumbreria La Bendición,Not Specified,VILLA HERMOSA,Medellin,Antioquia,CL 56B#20C-41,CL 56B,20C-41,CL,56B,20C,41,CL 56B #20C-41,6.2413897999999985,-75.54258850000001
10334,10334,20014157,El Panzón,Not Specified,BUENOS AIRES,Medellin,Antioquia,CL 45 # 28 - 3,CL 45 , 28 - 3,CL,45 , 28 , 3,CL 45 #28- 3,6.2364628999999985,-75.5530845
10335,10335,20014160,El Panzón,Not Specified,BUENOS AIRES,Medellin,Antioquia,CL 45 # 28 - 3,CL 45 , 28 - 3,CL,45 , 28 , 3,CL 45 #28- 3,6.2364628999999985,-75.5530845
10336,10336,20014559,Mini Tienda Yuli,Not Specified,SAN JAVIER,Medellin,Antioquia,CR 92#93-90,CR 92,93-90,CR,92,93,90,CR 92 #93-90,6.2469209999999995,-75.61616599999998
10337,10337,20014171,Dos Estrellitas,Not Specified,VILLA HERMOSA,Medellin,Antioquia,CL 58A#22C-70,CL 58A,22C-70,CL,58A,22C,70,CL 58A #22C-70,6.2513723,-75.5460125
10338,10338,20014180,Granero Crisly,Not Specified,CASTILLA,Medellin,Antioquia,CRA 63C # 103D - 27,CRA 63C , 103D - 27,CRA,63C , 103D , 27,CRA 63C #103D- 27,6.295830899999999,-75.5634156
10339,10339,20013973,El Mekto,Not Specified,POPULAR,Medellin,Antioquia,CR 34#100-49,CR 34,100-49,CR,34,100,49,CR 34 #100-49,6.2893362999999995,-75.544359
10340,10340,20013975,Caramelo,Not Specified,POPULAR,Medellin,Antioquia,CR 34#100-15,CR 34,100-15,CR,34,100,15,CR 34 #100-15,6.2890403,-75.5443695
10341,10341,20013980,Tienda Javier,Not Specified,POPULAR,Medellin,Antioquia,CL 98#34-80,CL 98,34-80,CL,98,34,80,CL 98 #34-80,6.2880075,-75.5446403
10342,10342,20013982,Tienda De Horeb,Not Specified,POPULAR,Medellin,Antioquia,CR 35#99-60,CR 35,99-60,CR,35,99,60,CR 35 #99-60,6.2888042,-75.54484559999999
10343,10343,20014196,Tienda Mayorca,Not Specified,VILLA HERMOSA,Medellin,Antioquia,CL 66#66-05,CL 66,66-05,CL,66,66,05,CL 66 #66-05,6.2592612,-75.55308240000001
10344,10344,20013989,Los Naranjos,Not Specified,POPULAR,Medellin,Antioquia,CR 36#97-04,CR 36,97-04,CR,36,97,04,CR 36 #97-04,6.2876332999999995,-75.5457873
10345,10345,20013991,Tienda Rosa,Not Specified,POPULAR,Medellin,Antioquia,CL 94#36-47,CL 94,36-47,CL,94,36,47,CL 94 #36-47,6.2852858,-75.54663169999998
10346,10346,20014200,La Fonda Oto,Not Specified,VILLA HERMOSA,Medellin,Antioquia,CR 7 ESTE#55HH-23,CR 7 ESTE,55HH-23,CR,7 ESTE,55HH,23,CR 7ESTE #55HH-23,6.2347889,-75.5265891
10347,10347,20014010,Pan Dequeso Santarosano,Not Specified,POPULAR,Medellin,Antioquia,CL 96#34-95,CL 96,34-95,CL,96,34,95,CL 96 #34-95,6.2865717000000005,-75.544838
10348,10348,20014017,Helados Bugui,Not Specified,POPULAR,Medellin,Antioquia,CL 95#35-36,CL 95,35-36,CL,95,35,36,CL 95 #35-36,6.285758299999999,-75.5455595
10349,10349,20014021,Tienda El Descanso,Not Specified,POPULAR,Medellin,Antioquia,CL 95A#35-72,CL 95A,35-72,CL,95A,35,72,CL 95A #35-72,6.2861971,-75.5458008
10350,10350,20014029,La Esperanza,Not Specified,POPULAR,Medellin,Antioquia,CR 35A#94-23,CR 35A,94-23,CR,35A,94,23,CR 35A #94-23,6.2856017999999985,-75.54571539999998
10351,10351,20014060,El Amigo,Not Specified,MANRIQUE,Medellin,Antioquia,CR 22B#90A-171,CR 22B,90A-171,CR,22B,90A,171,CR 22B #90A-171,6.2803394,-75.53946690000001
10352,10352,20014202,Tienda Azul,Not Specified,VILLA HERMOSA,Medellin,Antioquia,CL 9B ESTE#54B-100,CL 9B ESTE,54B-100,CL,9B ESTE,54B,100,CL 9BESTE #54B-100,6.234023199999998,-75.52757640000002
10353,10353,20014070,Tienda Mafe,Not Specified,POPULAR,Medellin,Antioquia,CL 101C#22B-93,CL 101C,22B-93,CL,101C,22B,93,CL 101C #22B-93,6.2897643,-75.53800179999999
10354,10354,20014072,Tienda Rosa,Not Specified,MANRIQUE,Medellin,Antioquia,CL 93#22A-84,CL 93,22A-84,CL,93,22A,84,CL 93 #22A-84,6.276966000000001,-75.53648439999998
10355,10355,20014075,La Especializada,Not Specified,POPULAR,Medellin,Antioquia,CL 24F#97A-06,CL 24F,97A-06,CL,24F,97A,06,CL 24F #97A-06,6.287088199999999,-75.54027109999998
10356,10356,20014560,Tienda Santa Ines,Not Specified,MANRIQUE,Medellin,Antioquia,CR 37#78-85,CR 37,78-85,CR,37,78,85,CR 37 #78-85,6.270733,-75.54831259999999
10357,10357,20014203,Tienda Conlicores,Not Specified,BUENOS AIRES,Medellin,Antioquia,CL 49A # 36 - 35,CL 49A , 36 - 35,CL,49A , 36 , 35,CL 49A #36- 35,6.243685699999999,-75.55709420000001
10358,10358,20014204,Tienda Mixta Mexatiadero Noreña,Not Specified,VILLA HERMOSA,Medellin,Antioquia,CR 7 ESTE#54AA-61,CR 7 ESTE,54AA-61,CR,7 ESTE,54AA,61,CR 7ESTE #54AA-61,6.234526199999999,-75.52668809999999
10359,10359,20014126,Los Abuelos,Not Specified,SANTA CRUZ,Medellin,Antioquia,CL 101#50C-82,CL 101,50C-82,CL,101,50C,82,CL 101 #50C-82,6.2939568,-75.55956090000001
10360,10360,20014137,Tienda Geral,Not Specified,POPULAR,Medellin,Antioquia,CRA 38B # 98C - 01,CRA 38B , 98C - 01,CRA,38B , 98C , 01,CRA 38B #98C- 01,6.288704900000001,-75.54759399999998
10361,10361,20014144,Tiendesita Mi Rey,Not Specified,SANTA CRUZ,Medellin,Antioquia,CL 101 # 50C - 168,CL 101 , 50C - 168,CL,101 , 50C , 168,CL 101 #50C- 168,6.2945443,-75.55985439999998
10362,10362,20014152,El Trébol,Not Specified,SANTA CRUZ,Medellin,Antioquia,CL 99 # 48 - 20,CL 99 , 48 - 20,CL,99 , 48 , 20,CL 99 #48- 20,6.290694600000001,-75.5552007
10363,10363,20014212,Tienda Las Dos Palmas,Not Specified,VILLA HERMOSA,Medellin,Antioquia,CR 18A#62-100,CR 18A,62-100,CR,18A,62,100,CR 18A #62-100,6.254649,-75.53956099999998
10364,10364,20014167,Reja Verde,Not Specified,POPULAR,Medellin,Antioquia,CL 97 # 44 - 09,CL 97 , 44 - 09,CL,97 , 44 , 09,CL 97 #44- 09,6.2881756,-75.5509107
10365,10365,20014229,La Vecina,Not Specified,VILLA HERMOSA,Medellin,Antioquia,CR 18C#64-09,CR 18C,64-09,CR,18C,64,09,CR 18C #64-09,6.2551585,-75.540689
10366,10366,20014231,La Gracia De Dios,Not Specified,BELEN,Medellin,Antioquia,CL 20C#76-03,CL 20C,76-03,CL,20C,76,03,CL 20C #76-03,6.226143299999999,-75.60771
10367,10367,20014521,Licorera Santelmo,Not Specified,LAURELES,Medellin,Antioquia,CR 80#53A-48,CR 80,53A-48,CR,80,53A,48,CR 80 #53A-48,6.2447268,-75.60012950000001
10368,10368,20014232,Tienda Defre,Not Specified,BUENOS AIRES,Medellin,Antioquia,CL 50 # 36 - 26,CL 50 , 36 - 26,CL,50 , 36 , 26,CL 50 #36- 26,6.2438746,-75.5569546
10369,10369,20014235,Granero Esquina Azul,Not Specified,ROBLEDO,Medellin,Antioquia,CL 89#93A-164,CL 89,93A-164,CL,89,93A,164,CL 89 #93A-164,6.293610299999999,-75.59046909999999
10370,10370,20014238,Minimarket Casa Linda,Not Specified,LA CANDELARIA,Medellin,Antioquia,CRA 50 # 60 - 18,CRA 50 , 60 - 18,CRA,50 , 60 , 18,CRA 50 #60- 18,6.2576711,-75.56294940000001
10371,10371,20014243,Ventana El Cai,Not Specified,ROBLEDO,Medellin,Antioquia,CL 80#93A-03,CL 80,93A-03,CL,80,93A,03,CL 80 #93A-03,6.290965400000001,-75.59256979999998
10373,10373,20014245,Los Tios,Not Specified,VILLA HERMOSA,Medellin,Antioquia,CR 18D#57C-03,CR 18D,57C-03,CR,18D,57C,03,CR 18D #57C-03,6.251284,-75.5418287
10374,10374,20014248,Tienda Machucambos,Not Specified,BUENOS AIRES,Medellin,Antioquia,CL 43 # 34A - 15,CL 43 , 34A - 15,CL,43 , 34A , 15,CL 43 #34A- 15,6.2389427,-75.558554
10375,10375,20014562,La Fortaleza,Not Specified,MANRIQUE,Medellin,Antioquia,CL 79#36C-09,CL 79,36C-09,CL,79,36C,09,CL 79 #36C-09,6.2707607,-75.54787309999998
10376,10376,20014249,Tienda El Renacer,Not Specified,BUENOS AIRES,Medellin,Antioquia,CL 40A # 35 - 38,CL 40A , 35 - 38,CL,40A , 35 , 38,CL 40A #35- 38,6.2375428,-75.5604116
10379,10379,20014250,Tienda La 43,Not Specified,POPULAR,Medellin,Antioquia,CL 101#43C-04,CL 101,43C-04,CL,101,43C,04,CL 101 #43C-04,6.290977499999999,-75.55084520000001
10381,10381,20014257,Donde Sebas,Not Specified,LA CANDELARIA,Medellin,Antioquia,CL 50#38-58,CL 50,38-58,CL,50,38,58,CL 50 #38-58,6.245320099999999,-75.5590291
10387,10387,20014259,Cosechas,Not Specified,SANTA CRUZ,Medellin,Antioquia,CL 99#51A-100,CL 99,51A-100,CL,99,51A,100,CL 99 #51A-100,6.2921125,-75.560698
10397,10397,20014563,Don Meli,Not Specified,EL POBLADO,Medellin,Antioquia,CR 92#93-90 INTERIOR 2054 TORR,CR 92,93-90 INTERIOR 2054 TORR,CR,92,93,90 INTERIOR 2054 TORR,CR 92 #93-90 INTERIOR 2054 TORR,6.190103700000001,-75.56945759999998
10426,10426,20014260,Tienda La Porteria,Not Specified,CASTILLA,Medellin,Antioquia,CR 68B#119-93,CR 68B,119-93,CR,68B,119,93,CR 68B #119-93,6.2870694,-75.57413100000001
10427,10427,20014264,Granero Herval,Not Specified,MANRIQUE,Medellin,Antioquia,CL 76#42A-95,CL 76,42A-95,CL,76,42A,95,CL 76 #42A-95,6.2691212,-75.55284689999998
10428,10428,20014268,Angel De La Guardia,Not Specified,POPULAR,Medellin,Antioquia,CR 34#98-40,CR 34,98-40,CR,34,98,40,CR 34 #98-40,6.287489099999998,-75.54422209999998
10430,10430,20014272,Legumbreria Tolu,Not Specified,MANRIQUE,Medellin,Antioquia,CL 83#40-35,CL 83,40-35,CL,83,40,35,CL 83 #40-35,6.2744753,-75.54942309999998
10431,10431,20006353,Granero La Paz,El Raizal,MANRIQUE,Medellin,Antioquia,CL 75D#31-117,CL 75D,31-117,CL,75D,31,117,CL 75D #31-117,6.2688440000000005,-75.54545590000001
10432,10432,20006826,Tienda Canecon,Not Specified,SANTA CRUZ,Medellin,Antioquia,CR 49#104-17,CR 49,104-17,CR,49,104,17,CR 49 #104-17,6.294758499999999,-75.55505769999998
10433,10433,20006367,Tienda Los Primos,El Raizal,VILLA HERMOSA,Medellin,Antioquia,CR 31#76-41,CR 31,76-41,CR,31,76,41,CR 31 #76-41,6.2452055,-75.552419
10434,10434,20006363,Tienda Jl,El Raizal,MANRIQUE,Medellin,Antioquia,CL 71B#32-42,CL 71B,32-42,CL,71B,32,42,CL 71B #32-42,6.2670599000000005,-75.5446604
10435,10435,20006354,Tienda Liz,Manrique Oriental,MANRIQUE,Medellin,Antioquia,CR 34#75C-59-59,CR 34,75C-59-59,CR,34,75C,59-59,CR 34 #75C-59-59,6.268568399999999,-75.54586789999998
10436,10436,20006351,El Ventiadero,La Honda,EL POBLADO,Medellin,Antioquia,CL 71B#24D-80,CL 71B,24D-80,CL,71B,24D,80,CL 71B #24D-80,6.211149,-75.57291629999999
10437,10437,20006468,Variedades La 27,Not Specified,MANRIQUE,Medellin,Antioquia,CR 27C#77-80,CR 27C,77-80,CR,27C,77,80,CR 27C #77-80,6.2702691,-75.541448
10438,10438,20006355,Tienda Mixta Jg,El Raizal,MANRIQUE,Medellin,Antioquia,CR 34#75C-31,CR 34,75C-31,CR,34,75C,31,CR 34 #75C-31,6.2683898000000005,-75.54600970000001
10439,10439,20006349,Carolay,El Raizal,MANRIQUE,Medellin,Antioquia,CL 75B#32-162,CL 75B,32-162,CL,75B,32,162,CL 75B #32-162,6.2679589999999985,-75.54537859999998
10440,10440,20006500,El Relajo,Carpinelo,POPULAR,Medellin,Antioquia,CR 23#101C-03,CR 23,101C-03,CR,23,101C,03,CR 23 #101C-03,6.2898958,-75.53824519999998
10441,10441,20006502,Tienda Ana,Carpinelo,POPULAR,Medellin,Antioquia,CR 23#99AA-17,CR 23,99AA-17,CR,23,99AA,17,CR 23 #99AA-17,6.287700999999998,-75.53814720000001
10442,10442,20006701,Donde Mary,Not Specified,BELEN,Medellin,Antioquia,CL 107#30-6,CL 107,30-6,CL,107,30,6,CL 107 #30-6,6.231503900000001,-75.59333609999999
10443,10443,20006368,Tienda Y Carniceria La Honda,La Honda,GUAYABAL,Medellin,Antioquia,CL 71B#24B-05,CL 71B,24B-05,CL,71B,24B,05,CL 71B #24B-05,6.2308074,-75.58264150000001
10444,10444,20006469,Tienda El Plan,La Cruz,MANRIQUE,Medellin,Antioquia,CR 28#79-05,CR 28,79-05,CR,28,79,05,CR 28 #79-05,6.272097899999999,-75.54229579999998
10445,10445,20006356,El Eden,El Raizal,MANRIQUE,Medellin,Antioquia,CL 75D#30-69,CL 75D,30-69,CL,75D,30,69,CL 75D #30-69,6.2681894,-75.5433923
10446,10446,20006350,Granero Los Alpes,El Raizal,MANRIQUE,Medellin,Antioquia,CL 75D#30-48,CL 75D,30-48,CL,75D,30,48,CL 75D #30-48,6.2684501,-75.5432807
10447,10447,20006366,Como Tu,Manrique Oriental,MANRIQUE,Medellin,Antioquia,CL 77A#35-03,CL 77A,35-03,CL,77A,35,03,CL 77A #35-03,6.2694237,-75.5459803
10448,10448,20006361,Tienda La 30,Not Specified,MANRIQUE,Medellin,Antioquia,CR 30#72-34,CR 30,72-34,CR,30,72,34,CR 30 #72-34,6.2682425,-75.5428447
10449,10449,20006352,Tienda Versallez,Versalles   1,MANRIQUE,Medellin,Antioquia,CR 27#69A-23,CR 27,69A-23,CR,27,69A,23,CR 27 #69A-23,6.2637306,-75.5418445
10450,10450,20006359,El Descanso,El Raizal,MANRIQUE,Medellin,Antioquia,CL 75D#30-06,CL 75D,30-06,CL,75D,30,06,CL 75D #30-06,6.268513700000001,-75.5430075
10451,10451,20006496,Variedades La 74,El Pomar,MANRIQUE,Medellin,Antioquia,CR 43A#74-29,CR 43A,74-29,CR,43A,74,29,CR 43A #74-29,6.2686760999999995,-75.5534327
10452,10452,20006470,Revuelteria Isa Norbey,Manrique Oriental,MANRIQUE,Medellin,Antioquia,CR 35#78-13,CR 35,78-13,CR,35,78,13,CR 35 #78-13,6.270013199999998,-75.5459862
10453,10453,20006347,Mi Banca,El Raizal,MANRIQUE,Medellin,Antioquia,CR 31A#71-57,CR 31A,71-57,CR,31A,71,57,CR 31A #71-57,6.265775700000001,-75.5444158
10454,10454,20006365,Carpa Amarilla,El Raizal,MANRIQUE,Medellin,Antioquia,CL 76#30-07,CL 76,30-07,CL,76,30,07,CL 76 #30-07,6.2687097000000005,-75.5431047
10456,10456,20006498,Tienda El Campesino,Carpinelo,POPULAR,Medellin,Antioquia,CR 23#101B-20,CR 23,101B-20,CR,23,101B,20,CR 23 #101B-20,6.2897792,-75.53804140000001
10457,10457,20006499,Tienda La Loma,Carpinelo,POPULAR,Medellin,Antioquia,CL 101C#22D-15,CL 101C,22D-15,CL,101C,22D,15,CL 101C #22D-15,6.289773900000001,-75.53778799999998
10458,10458,20006467,Variedades Isa,La Cruz,MANRIQUE,Medellin,Antioquia,CR 25#75C-06,CR 25,75C-06,CR,25,75C,06,CR 25 #75C-06,6.2689740999999986,-75.5378131
10459,10459,20006360,El Garaje,El Raizal,MANRIQUE,Medellin,Antioquia,CL 71C#32-83,CL 71C,32-83,CL,71C,32,83,CL 71C #32-83,6.267405,-75.5448615
10460,10460,20006357,Granero Matilde,El Raizal,MANRIQUE,Medellin,Antioquia,CR 30 #75D-20,CR 30 ,75D-20,CR,30 ,75D,20,CR 30 #75D-20,6.2660545,-75.5429923
10461,10461,20006503,Algover,Manrique Central   1,MANRIQUE,Medellin,Antioquia,CR 44A#72-131,CR 44A,72-131,CR,44A,72,131,CR 44A #72-131,6.2681258,-75.55421590000002
10462,10462,20014564,Tienda La Torre,Not Specified,SAN JAVIER,Medellin,Antioquia,CR 92#93-90,CR 92,93-90,CR,92,93,90,CR 92 #93-90,6.2469209999999995,-75.61616599999998
10463,10463,20006346,Tienda Laly,El Raizal,MANRIQUE,Medellin,Antioquia,CR 31A#71-05,CR 31A,71-05,CR,31A,71,05,CR 31A #71-05,6.2653823,-75.54447040000001
10466,10466,20014565,Sej,Not Specified,LA CANDELARIA,Medellin,Antioquia,CR 38#80-02,CR 38,80-02,CR,38,80,02,CR 38 #80-02,6.2279005,-75.5669218
10467,10467,20014566,Puerta Garaje,Not Specified,MANRIQUE,Medellin,Antioquia,CR 37#81-49,CR 37,81-49,CR,37,81,49,CR 37 #81-49,6.2729285,-75.5476345
10468,10468,20014568,Granero Manzana Verde,Not Specified,DOCE DE OCTUBRE,Medellin,Antioquia,CR 89#92C-119,CR 89,92C-119,CR,89,92C,119,CR 89 #92C-119,6.2908143,-75.5869178
10469,10469,20014569,Tieras Eras,Not Specified,MANRIQUE,Medellin,Antioquia,CR 36B#81-48,CR 36B,81-48,CR,36B,81,48,CR 36B #81-48,6.2726270999999985,-75.5464142
10470,10470,20014570,Granero Inter,Not Specified,ROBLEDO,Medellin,Antioquia,CR 90B#82-04,CR 90B,82-04,CR,90B,82,04,CR 90B #82-04,6.290135299999998,-75.5892207
10471,10471,20014571,Reja Elbia,Not Specified,ROBLEDO,Medellin,Antioquia,CL 80EE#88A-28,CL 80EE,88A-28,CL,80EE,88A,28,CL 80EE #88A-28,6.288915599999998,-75.5888298
10472,10472,20014572,La Ventana Cafe,Not Specified,ROBLEDO,Medellin,Antioquia,CL 80EE#88A-40,CL 80EE,88A-40,CL,80EE,88A,40,CL 80EE #88A-40,6.288915599999998,-75.5888298
10473,10473,20014573,Tienda El Chupaderi,Not Specified,BUENOS AIRES,Medellin,Antioquia,CL 32 # 30 - 73,CL 32 , 30 - 73,CL,32 , 30 , 73,CL 32 #30- 73,6.229461400000001,-75.5603031
10474,10474,20014581,Tienda Mixta Sofía,Not Specified,LA CANDELARIA,Medellin,Antioquia,CL 59#45D-72,CL 59,45D-72,CL,59,45D,72,CL 59 #45D-72,6.2550441,-75.56099509999999
10475,10475,20014583,Ventana De Luz,Not Specified,BUENOS AIRES,Medellin,Antioquia,CRA 29A # 32 - 18,CRA 29A , 32 - 18,CRA,29A , 32 , 18,CRA 29A #32- 18,6.229317900000001,-75.55901639999998
10520,10520,20004802,Auto Servicio Panorama,Not Specified,SAN ANTONIO DE PRADO,Medellin,Antioquia,CL 42 SUR # 69A-24,CL 42 SUR , 69A-24,CL,42 SUR , 69A,24,CL 42SUR #69A-24,6.1836221,-75.65319590000001
10522,10522,20004804,La Fortuna,Prado,LA CANDELARIA,Medellin,Antioquia,CR 69#41BSUR-95 UND,CR 69,41BSUR-95 UND,CR,69,41BSUR,95 UND,CR 69 #41BSUR-95 UND,6.2476376,-75.56581530000003
10525,10525,20004807,Frutas Y Verduras Barichara,Prado,SAN ANTONIO DE PRADO,Medellin,Antioquia,CL 52 SUR # 70-05,CL 52 SUR , 70-05,CL,52 SUR , 70,05,CL 52SUR #70-05,6.17577,-75.649213
10530,10530,20004813,Variedades Pao,Prado,Comuna 1,Medellin,Antioquia,CL 39D SUR # 66A-64,CL 39D SUR , 66A-64,CL,39D SUR , 66A,64,CL 39DSUR #66A-64,6.174428199999999,-75.63403029999998
10531,10531,20004814,El Milagro,San Antonio,LA CANDELARIA,Medellin,Antioquia,CR 81#38SUR-64,CR 81,38SUR-64,CR,81,38SUR,64,CR 81 #38SUR-64,6.2476376,-75.56581530000003
10532,10532,20004815,El Desbare,Prado,SAN ANTONIO DE PRADO,Medellin,Antioquia,CL 38A SUR # 65D-54,CL 38A SUR , 65D-54,CL,38A SUR , 65D,54,CL 38ASUR #65D-54,6.1867126,-75.6462068
10533,10533,20004816,Tienda Mixta Alegbra,San Antonio,Comuna 13,Medellin,TX,CL 38SUR#81-67,CL 38SUR,81-67,CL,38SUR,81,67,CL 38SUR #81-67,29.5311973,-98.46834840000001
10534,10534,20004818,Tienda Salinda Armenia,San Antonio,LA CANDELARIA,Medellin,Antioquia,CL 38SUR#8 1A-52,CL 38SUR,8 1A-52,CL,38SUR,8 1A,52,CL 38SUR #81A-52,6.245736399999998,-75.5681838
10535,10535,20004819,Market Maelco,Prado,Not Specified,Medellin,Antioquia,CL 43 SUR # 59-42,CL 43 SUR , 59-42,CL,43 SUR , 59,42,CL 43SUR #59-42,6.170940499999999,-75.6269243
10536,10536,20004820,El Parqueadero,Carpinelo,POPULAR,Medellin,Antioquia,CR 83 A #42 A SUR-27,CR 83 A ,42 A SUR-27,CR,83 A ,42 A SUR,27,CR 83A #42ASUR-27,6.2909098,-75.5400433
10537,10537,20004823,Legumbreria El Moll,Not Specified,SAN ANTONIO DE PRADO,Medellin,Antioquia,CR 79#43SUR-04,CR 79,43SUR-04,CR,79,43SUR,04,CR 79 #43SUR-04,6.183796099999999,-75.6562136
10610,10610,20005711,Tirnda Ligia,Carpinelo,SAN ANTONIO DE PRADO,Medellin,Antioquia,CR 83#43SUR-05,CR 83,43SUR-05,CR,83,43SUR,05,CR 83 #43SUR-05,6.184263199999998,-75.65950289999998
10611,10611,20005714,Dodonde Mingo,Not Specified,SAN ANTONIO DE PRADO,Medellin,Antioquia,CL 48SUR#75-143,CL 48SUR,75-143,CL,48SUR,75,143,CL 48SUR #75-143,6.1784097000000004,-75.6495848
10617,10617,20005886,Tienda Jonny,Not Specified,CASTILLA,Medellin,Antioquia,CL 53SUR#67-04,CL 53SUR,67-04,CL,53SUR,67,04,CL 53SUR #67-04,6.290112799999998,-75.57164809999998
10672,10672,20014584,Marisanti,Not Specified,POPULAR,Medellin,Antioquia,CR 37#105-24,CR 37,105-24,CR,37,105,24,CR 37 #105-24,6.2935567,-75.545833
10738,10738,20014585,Granero López De Meza,Not Specified,ROBLEDO,Medellin,Antioquia,CR 74#80C-06,CR 74,80C-06,CR,74,80C,06,CR 74 #80C-06,6.2821193,-75.5802538
10749,10749,20012854,Gerencia Medellin,Not Specified,GUAYABAL,Medellin,Antioquia,CR 56#28--17,CR 56,28--17,CR,56,28,-17,CR 56 #28--17,6.209694,-75.58718999999998
10934,10934,20012419,Tucún,Not Specified,ARANJUEZ,Medellin,Antioquia,CL 98#51 A-81,CL 98,51 A-81,CL,98,51 A,81,CL 98 #51A-81,6.291304599999999,-75.5618434
10936,10936,20013314,La Ventana De Adri,Not Specified,SANTA CRUZ,Medellin,Antioquia,CR 50B#107-61,CR 50B,107-61,CR,50B,107,61,CR 50B #107-61,6.2991104999999985,-75.5556247
10989,10989,20013926,Tienda La Rejita Blanca,Not Specified,DOCE DE OCTUBRE,Medellin,Antioquia,CL 101A#74-08,CL 101A,74-08,CL,101A,74,08,CL 101A #74-08,6.2989953000000005,-75.5752305
11014,11014,20014277,La Prosperidad,Not Specified,MANRIQUE,Medellin,Antioquia,CR 44#82-15,CR 44,82-15,CR,44,82,15,CR 44 #82-15,6.2745505,-75.5528867
11015,11015,20014278,Kiosko Azul,Not Specified,POPULAR,Medellin,Antioquia,CR 36C#107C-03,CR 36C,107C-03,CR,36C,107C,03,CR 36C #107C-03,6.2952591999999985,-75.5456411
11016,11016,20014292,Tienda Marce,Not Specified,MANRIQUE,Medellin,Antioquia,CL 87#42-22,CL 87,42-22,CL,87,42,22,CL 87 #42-22,6.2791736,-75.5499653
11017,11017,20014293,Sin Nombre,Not Specified,BELEN,Medellin,Antioquia,AV 36A#44-30,AV 36A,44-30,AV,36A,44,30,AV 36A #44-30,6.2311888999999985,-75.604546
11018,11018,20014299,Villares El Plan,Not Specified,VILLA HERMOSA,Medellin,Antioquia,CL 58#21C-56,CL 58,21C-56,CL,58,21C,56,CL 58 #21C-56,6.253095500000001,-75.5441216
11019,11019,20014300,El Aero,Not Specified,MANRIQUE,Medellin,Antioquia,CL 85#44-10,CL 85,44-10,CL,85,44,10,CL 85 #44-10,6.2770199999999985,-75.5525127
11020,11020,20014301,Granero Las Letras,Not Specified,VILLA HERMOSA,Medellin,Antioquia,CL 58#21C-47,CL 58,21C-47,CL,58,21C,47,CL 58 #21C-47,6.2529238,-75.5438877
11021,11021,20014304,Tienda La Mona,Not Specified,LA CANDELARIA,Medellin,Antioquia,CR 53#99B-03,CR 53,99B-03,CR,53,99B,03,CR 53 #99B-03,6.2540410999999985,-75.5693792
11022,11022,20014308,Ventana Gris,Not Specified,CASTILLA,Medellin,Antioquia,CL 101A#68-67,CL 101A,68-67,CL,101A,68,67,CL 101A #68-67,6.2970926999999985,-75.5704167
11023,11023,20013261,La Pendiente,Granizal,POPULAR,Medellin,Antioquia,CL 103#32A-72,CL 103,32A-72,CL,103,32A,72,CL 103 #32A-72,6.2930131,-75.54333989999998
11024,11024,20014310,Gro Jd,Not Specified,CASTILLA,Medellin,Antioquia,CR 67#100-10,CR 67,100-10,CR,67,100,10,CR 67 #100-10,6.2951403,-75.569808
11026,11026,20014325,El Buen Punto,Not Specified,POPULAR,Medellin,Antioquia,CR 43B#107C-105,CR 43B,107C-105,CR,43B,107C,105,CR 43B #107C-105,6.2967306,-75.54924770000001
11027,11027,20014327,Tienda Regalito De Dios,Not Specified,VILLA HERMOSA,Medellin,Antioquia,CL 57B#19A-78,CL 57B,19A-78,CL,57B,19A,78,CL 57B #19A-78,6.2502863999999985,-75.54223490000001
11029,11029,20014334,El Campiador,Not Specified,CASTILLA,Medellin,Antioquia,CL 111 # 67 - 110,CL 111 , 67 - 110,CL,111 , 67 , 110,CL 111 #67- 110,6.306901499999999,-75.5669285
11030,11030,20014342,Milagroso,Not Specified,DOCE DE OCTUBRE,Medellin,Antioquia,CRA 80 # 108A - 27,CRA 80 , 108A - 27,CRA,80 , 108A , 27,CRA 80 #108A- 27,6.309281200000001,-75.5763307
11031,11031,20014343,Las Americas,Not Specified,DOCE DE OCTUBRE,Medellin,Antioquia,CL 95#72B-24,CL 95,72B-24,CL,95,72B,24,CL 95 #72B-24,6.2912539,-75.5762118
11032,11032,20014345,Salsamentaria El Taxista,Not Specified,VILLA HERMOSA,Medellin,Antioquia,CL 58#31-94,CL 58,31-94,CL,58,31,94,CL 58 #31-94,6.249121,-75.55196269999998
11033,11033,20014348,La Finquita,Not Specified,VILLA HERMOSA,Medellin,Antioquia,CL 56 BE # 20B - 108 INTER 218,CL 56 BE , 20B - 108 INTER 218,CL,56 BE , 20B , 108 INTER 218,CL 56BE #20B- 108 INTER 218,6.242082900000001,-75.5414945
11034,11034,20014353,El Mercadito,Not Specified,BUENOS AIRES,Medellin,Antioquia,CL 42#39A-30,CL 42,39A-30,CL,42,39A,30,CL 42 #39A-30,6.2388404,-75.5628407
11035,11035,20014356,Anita,Not Specified,CASTILLA,Medellin,Antioquia,CL 107#29-07,CL 107,29-07,CL,107,29,07,CL 107 #29-07,6.3058144999999985,-75.568967
