,Unnamed: 0,Codigo,Nombre,Barrio,Comuna,Población,Departamento,Dirección,Street,Number,Street_Type,Street_Number,Number_partA,Number_partB,Dirección Geo,latitude,longitude
5740,5740,20000974,Tienda Mixta,Los Lagos,COMUNA 3,Cali,Valle del Cauca,TV 72 S DG 26 G 9 - 32,TV 72 S DG 26 G 9 - 32,,TV,72 S DG 26 G 9 - 32,,,TV 72SDG26G9-32,3.4516467000000004,-76.53198540000001
5741,5741,20000975,Tienda Mixta,Los Lagos,COMUNA 13,Cali,Valle del Cauca,CR 26 H 3 # 72 W - 34,CR 26 H 3 , 72 W - 34,CR,26 H 3 , 72 W , 34,CR 26H3 #72W- 34,3.4267056000000005,-76.4865812
5742,5742,20000978,Tienda Mi Lady,Los Lagos,Comuna 13,Cali,Not Specified,CR 26 I 1 # 72 U  22,CR 26 I 1 , 72 U  22,CR,26 I 1 , 72 U  22,,CR 26I1 #72U22,,
5743,5743,20000979,Tienda Mixta,Los Lagos,COMUNA 14,Cali,Valle del Cauca,CR 26 H 3 # 72 P 1 - 76,CR 26 H 3 , 72 P 1 - 76,CR,26 H 3 , 72 P 1 , 76,CR 26H3 #72P1- 76,3.4226203,-76.4706767
5744,5744,20000980,Tienda Rey De Reyes,Los Lagos,COMUNA 13,Cali,Valle del Cauca,CR 26 J # 72 W - 159,CR 26 J , 72 W - 159,CR,26 J , 72 W , 159,CR 26J #72W- 159,3.4282574999999995,-76.4844048
5745,5745,20000982,La Consentida,Los Lagos,COMUNA 13,Cali,Valle del Cauca,CR 26 M # 72 W - 73,CR 26 M , 72 W - 73,CR,26 M , 72 W , 73,CR 26M #72W- 73,3.4276114,-76.48553790000001
5746,5746,20000984,Tienda Mixta,Los Lagos,COMUNA 13,Cali,Valle del Cauca,CR 26 L # 72 W - I 72,CR 26 L , 72 W - I 72,CR,26 L , 72 W , I 72,CR 26L #72W- I 72,3.4301057999999998,-76.48739509999999
5747,5747,20000985,Tienda Los Girasoles,Los Lagos,COMUNA 13,Cali,Valle del Cauca,CR 26 P # 72 X - 03,CR 26 P , 72 X - 03,CR,26 P , 72 X , 03,CR 26P #72X- 03,3.4272137000000003,-76.4870325
5748,5748,20000989,Miscelanea Betty,Omar Torrijos,COMUNA 13,Cali,Valle del Cauca,CL 72 X # 27 - 60,CL 72 X , 27 - 60,CL,72 X , 27 , 60,CL 72X #27- 60,3.424818,-76.4868458
5749,5749,20000993,Tienda Mixta,Omar Torrijos,COMUNA 13,Cali,Valle del Cauca,CL  72 X 1 # 27  - 136,CL  72 X 1 , 27  - 136,CL, 72 X 1 , 27  , 136,CL 72X1 #27- 136,3.4227302,-76.48739509999999
5750,5750,20000995,Tienda Doña Alba,Omar Torrijos,COMUNA 13,Cali,Valle del Cauca,CR 27 F # 72 W 2 - 45,CR 27 F , 72 W 2 - 45,CR,27 F , 72 W 2 , 45,CR 27F #72W2- 45,3.4229854,-76.48684809999999
5751,5751,20000997,Tienda Mixta Palo De Mango,Omar Torrijos,COMUNA 13,Cali,Valle del Cauca,CR 27 G # 72 W  - 03,CR 27 G , 72 W  - 03,CR,27 G , 72 W  , 03,CR 27G #72W- 03,3.4243292999999997,-76.4889142
5752,5752,20000999,Tienda Y Miscelanea La Amistad,Omar Torrijos,COMUNA 3,Cali,Valle del Cauca,CL 72 W 1 # 27  - 109,CL 72 W 1 , 27  - 109,CL,72 W 1 , 27  , 109,CL 72W1 #27- 109,3.4516467000000004,-76.53198540000001
5753,5753,20001007,Tienda Isabela,El Poblado Ii,COMUNA 13,Cali,Valle del Cauca,CR 27 G # 72 W 2 - 72,CR 27 G , 72 W 2 - 72,CR,27 G , 72 W 2 , 72,CR 27G #72W2- 72,3.4243392,-76.4889239
5754,5754,20001008,Tienda Francy,El Poblado Ii,COMUNA 13,Cali,Valle del Cauca,CR 28 # 72 Z - 16,CR 28 , 72 Z - 16,CR,28 , 72 Z , 16,CR 28 #72Z- 16,3.4224396,-76.4873325
5755,5755,20001011,Tienda Angela,El Poblado Ii,COMUNA 13,Cali,Valle del Cauca,CL 72 W # 28 -34,CL 72 W , 28 -34,CL,72 W , 28 ,34,CL 72W #28-34,3.4233849999999997,-76.48868639999998
5756,5756,20001012,Tienda Jhojan,El Poblado Ii,COMUNA 13,Cali,Valle del Cauca,CR 28 B # 72 W - 49,CR 28 B , 72 W - 49,CR,28 B , 72 W , 49,CR 28B #72W- 49,3.4217439,-76.4897593
5757,5757,20001013,Tienda Dulzura,El Poblado Ii,COMUNA 15,Cali,Valle del Cauca,CR 28 A # 72  Z - 16,CR 28 A , 72  Z - 16,CR,28 A , 72  Z , 16,CR 28A #72Z- 16,3.4162258999999997,-76.49300079999998
5758,5758,20001015,Tienda El Paisa,El Poblado Ii,COMUNA 13,Cali,Valle del Cauca,CR 28 B - 72 W - 11,CR 28 B - 72 W - 11,,CR,28 B - 72 W - 11,,,CR 28B-72W-11,3.4217439,-76.4897593
5759,5759,20001016,Tienda Ojara,El Poblado Ii,COMUNA 13,Cali,Valle del Cauca,CR 28 B # 72  Z - 112,CR 28 B , 72  Z - 112,CR,28 B , 72  Z , 112,CR 28B #72Z- 112,3.4272112,-76.49601729999998
5760,5760,20001017,Tienda Angel,El Poblado Ii,COMUNA 15,Cali,Valle del Cauca,CR 28 B 1 # 72 Y - 04,CR 28 B 1 , 72 Y - 04,CR,28 B 1 , 72 Y , 04,CR 28B1 #72Y- 04,3.4162797,-76.4932396
5761,5761,20001066,Tienda Diana,El Poblado Ii,COMUNA 15,Cali,Valle del Cauca,CR 28 B 1 # 72 Y - 84,CR 28 B 1 , 72 Y - 84,CR,28 B 1 , 72 Y , 84,CR 28B1 #72Y- 84,3.4162797,-76.4932396
5762,5762,20001068,Tienda Abuelita Chelito,El Poblado Ii,COMUNA 15,Cali,Valle del Cauca,CR 28 B 1 # 72 Y - 94,CR 28 B 1 , 72 Y - 94,CR,28 B 1 , 72 Y , 94,CR 28B1 #72Y- 94,3.4162797,-76.4932396
5763,5763,20001181,Tienda Mixta,Comuneros Ii,COMUNA 13,Cali,Valle del Cauca,CL 72 S # 28 B 2 - 04,CL 72 S , 28 B 2 - 04,CL,72 S , 28 B 2 , 04,CL 72S #28B2- 04,3.4234934999999997,-76.491715
5764,5764,20001297,Tienda La Esperanza,Los Lagos,COMUNA 3,Cali,Valle del Cauca,CR 26 I 1 # 72 U - 46,CR 26 I 1 , 72 U - 46,CR,26 I 1 , 72 U , 46,CR 26I1 #72U- 46,3.4516467000000004,-76.53198540000001
5765,5765,20001320,Tienda Los Peña,El Poblado I,COMUNA 13,Cali,Valle del Cauca,CR 30 # 43 A - 14,CR 30 , 43 A - 14,CR,30 , 43 A , 14,CR 30 #43A- 14,3.418646,-76.49922480000001
5766,5766,20001330,Tienda Mixta,Comuneros Ii,COMUNA 13,Cali,Valle del Cauca,CR 28 D 2 # 72 L - 39,CR 28 D 2 , 72 L - 39,CR,28 D 2 , 72 L , 39,CR 28D2 #72L- 39,3.4246782,-76.49405420000001
5767,5767,20001337,Merca Florez,El Diamante,COMUNA 13,Cali,Valle del Cauca,CR 32 B # 41 - 05,CR 32 B , 41 - 05,CR,32 B , 41 , 05,CR 32B #41- 05,3.4192324,-76.5023579
5768,5768,20001633,Tienda Miscelanea La 29,El Poblado I,COMUNA 13,Cali,Valle del Cauca,CR 29 # 44 - 12,CR 29 , 44 - 12,CR,29 , 44 , 12,CR 29 #44- 12,3.419261,-76.49760500000001
5769,5769,20001713,Tienda El Costeño,El Diamante,COMUNA 13,Cali,Valle del Cauca,CR 30 # 39 - 09,CR 30 , 39 - 09,CR,30 , 39 , 09,CR 30 #39- 09,3.4221345999999997,-76.50203619999998
5770,5770,20001790,Tienda Nelly,La Paz,COMUNA 3,Cali,Valle del Cauca,CL 72 S 1 # 26 P - 70,CL 72 S 1 , 26 P - 70,CL,72 S 1 , 26 P , 70,CL 72S1 #26P- 70,3.4516467000000004,-76.53198540000001
5771,5771,20001791,Tienda Piel Roja,La Paz,Comuna 13,Cali,Valle del Cauca,CL 72 S1 # 27 - 04,CL 72 S1 , 27 - 04,CL,72 S1 , 27 , 04,CL 72S1 #27- 04,3.54198,-76.58776
5772,5772,20001846,Tienda Mixta,El Poblado Ii,COMUNA 15,Cali,Valle del Cauca,CR 28E #  72Y - 06,CR 28E ,  72Y - 06,CR,28E ,  72Y , 06,CR 28E #72Y- 06,3.4182669999999997,-76.4906429
5773,5773,20001848,Granero La Esmeralda,El Poblado Ii,COMUNA 13,Cali,Valle del Cauca,CR 28 D 4 # 72 W - 64,CR 28 D 4 , 72 W - 64,CR,28 D 4 , 72 W , 64,CR 28D4 #72W- 64,3.4209281000000002,-76.49025
5774,5774,20002154,Tienda Mixta Las Veraneras,El Poblado Ii,COMUNA 15,Cali,Valle del Cauca,CR 28 D 2 # 72 Y - 03,CR 28 D 2 , 72 Y - 03,CR,28 D 2 , 72 Y , 03,CR 28D2 #72Y- 03,3.419243,-76.48863320000001
5776,5776,20004614,Tienda Mixta,La Paz,COMUNA 13,Cali,Valle del Cauca,CR 27 # 72 T - 05,CR 27 , 72 T - 05,CR,27 , 72 T , 05,CR 27 #72T- 05,3.4272082000000004,-76.4883766
5777,5777,20004620,Tienda Gerardo,El Poblado Ii,COMUNA 15,Cali,Valle del Cauca,CR 72  # Z 1  - 28 ESQ,CR 72  , Z 1  - 28 ESQ,CR,72  , Z 1  , 28 ESQ,CR 72 #Z1- 28 ESQ,3.4164925999999998,-76.4922378
5778,5778,20004621,Tienda Mixta,El Poblado Ii,COMUNA 13,Cali,Valle del Cauca,CR 28 D 1 # 72 W - 23,CR 28 D 1 , 72 W - 23,CR,28 D 1 , 72 W , 23,CR 28D1 #72W- 23,3.4206293,-76.49032249999998
5779,5779,20004641,Tienda Mixta,Yira Castro,COMUNA 13,Cali,Valle del Cauca,CR 28 D 1 A # 72 F - 32,CR 28 D 1 A , 72 F - 32,CR,28 D 1 A , 72 F , 32,CR 28D1A #72F- 32,3.4346832999999997,-76.48849759999999
5782,5782,20004772,Tienda Mixta,El Poblado Ii,COMUNA 13,Cali,Valle del Cauca,CR 28 # 72X - 11,CR 28 , 72X - 11,CR,28 , 72X , 11,CR 28 #72X- 11,3.4231154000000004,-76.4878507
5786,5786,20007785,Tienda Mixta,El Vergel,COMUNA 13,Cali,Valle del Cauca,CR 32A#46-103,CR 32A,46-103,CR,32A,46,103,CR 32A #46-103,3.4155522000000005,-76.4978679
5787,5787,20008431,Tienda Yuliana,El Diamante,COMUNA 13,Cali,Valle del Cauca,CR 28G#41-66,CR 28G,41-66,CR,28G,41,66,CR 28G #41-66,3.4222538,-76.49916259999998
5788,5788,20001148,Granero La Loma,Ciudad Cordoba,COMUNA 15,Cali,Valle del Cauca,CR 49 C # 49 - 99,CR 49 C , 49 - 99,CR,49 C , 49 , 99,CR 49C #49- 99,3.3972754000000003,-76.51330379999999
5789,5789,20001174,Avicola Y Salasamentaria  Mi Gran S,Ciudad Cordoba,COMUNA 15,Cali,Valle del Cauca,CR 47 # 48 - 102,CR 47 , 48 - 102,CR,47 , 48 , 102,CR 47 #48- 102,3.4000196000000003,-76.511605
5790,5790,20001270,Frutas Y Verduras,Ciudad Cordoba,COMUNA 15,Cali,Valle del Cauca,CR 48 A # 48 - 105,CR 48 A , 48 - 105,CR,48 A , 48 , 105,CR 48A #48- 105,3.3989384,-76.51270930000003
5791,5791,20001352,Tienda Mixta,Manuela Beltran,COMUNA 14,Cali,Valle del Cauca,CL 111 # 26 Q - 23,CL 111 , 26 Q - 23,CL,111 , 26 Q , 23,CL 111 #26Q- 23,3.4171902000000003,-76.4743957
5792,5792,20001356,Tienda La Esperanza,Manuela Beltran,COMUNA 14,Cali,Valle del Cauca,CR 26 Q # 108 - 05,CR 26 Q , 108 - 05,CR,26 Q , 108 , 05,CR 26Q #108- 05,3.4179457,-76.475138
5793,5793,20001358,Tienda Mixta,Manuela Beltran,COMUNA 14,Cali,Valle del Cauca,CR 26 N # 106 - 88,CR 26 N , 106 - 88,CR,26 N , 106 , 88,CR 26N #106- 88,3.4190912000000004,-76.47487509999998
5794,5794,20001359,Super Tienda Las 3 Marias,Not Specified,COMUNA 12,Cali,Valle del Cauca,CL 112 N # 26 P - 10,CL 112 N , 26 P - 10,CL,112 N , 26 P , 10,CL 112N #26P- 10,3.4332057999999996,-76.5007196
5795,5795,20001361,Tienda Las Palmas,Manuela Beltran,COMUNA 14,Cali,Valle del Cauca,CL 108 # 26 Q - 04,CL 108 , 26 Q - 04,CL,108 , 26 Q , 04,CL 108 #26Q- 04,3.4179303999999995,-76.4753161
5796,5796,20001362,Tienda Berna,Manuela Beltran,COMUNA 14,Cali,Valle del Cauca,CL 106 # 26 R - 20,CL 106 , 26 R - 20,CL,106 , 26 R , 20,CL 106 #26R- 20,3.4182576,-76.4764446
5797,5797,20001387,Maxitienda Vanessa,Ciudad Cordoba,COMUNA 15,Cali,Valle del Cauca,CR 47 # 51 - 35,CR 47 , 51 - 35,CR,47 , 51 , 35,CR 47 #51- 35,3.3986197999999996,-76.5101553
5798,5798,20001389,Buena Vida,Ciudad Cordoba,COMUNA 15,Cali,Valle del Cauca,CR 43 B # 53 - 04,CR 43 B , 53 - 04,CR,43 B , 53 , 04,CR 43B #53- 04,3.4002821000000005,-76.5070683
5799,5799,20001804,Tienda Mixta Laba,Jose Manuel Marroquin 2,COMUNA 14,Cali,Valle del Cauca,CR 26 H 2 # 73 - 53,CR 26 H 2 , 73 - 53,CR,26 H 2 , 73 , 53,CR 26H2 #73- 53,3.4273606,-76.483933
5800,5800,20001805,Tienda Sami,Jose Manuel Marroquin 2,COMUNA 14,Cali,Valle del Cauca,DG 26 H 2 # 83 - 24,DG 26 H 2 , 83 - 24,DG,26 H 2 , 83 , 24,DG 26H2 #83- 24,3.4269392,-76.48088929999999
5801,5801,20001806,Tienda Mixta Luz,Jose Manuel Marroquin 2,COMUNA 14,Cali,Valle del Cauca,CR 26 H 1 # 80 - 80,CR 26 H 1 , 80 - 80,CR,26 H 1 , 80 , 80,CR 26H1 #80- 80,3.4269392,-76.48088929999999
5802,5802,20001808,Tienda Carol Valentina,Jose Manuel Marroquin 2,COMUNA 14,Cali,Valle del Cauca,CR 26 G 6 #73 - 11,CR 26 G 6 ,73 - 11,CR,26 G 6 ,73 , 11,CR 26G6 #73- 11,3.4273606,-76.483933
5803,5803,20002095,Tienda Solo Fruver,Not Specified,COMUNA 14,Cali,Valle del Cauca,CL 112 # 27 - 154,CL 112 , 27 - 154,CL,112 , 27 , 154,CL 112 #27- 154,3.4147381,-76.47558579999998
5804,5804,20002151,Cacharrería El Maná,Mojica,COMUNA 15,Cali,Valle del Cauca,CL 82 # 28 D 1  - 94,CL 82 , 28 D 1  - 94,CL,82 , 28 D 1  , 94,CL 82 #28D1- 94,3.4140835,-76.49048499999998
5805,5805,20002176,Tienda El Puente,Jose Manuel Marroquin 2,COMUNA 14,Cali,Valle del Cauca,CR 26 G 9    # 73 B -60,CR 26 G 9    , 73 B -60,CR,26 G 9    , 73 B ,60,CR 26G9 #73B-60,3.4268207000000004,-76.4782752
5806,5806,20002181,Tienda Mixta Sindy,Jose Manuel Marroquin 2,COMUNA 14,Cali,Valle del Cauca,CR 26 I # 93 -24,CR 26 I , 93 -24,CR,26 I , 93 ,24,CR 26I #93-24,3.4268207000000004,-76.4782752
5807,5807,20002187,Tienda En Paisa,Jose Manuel Marroquin 2,COMUNA 14,Cali,Valle del Cauca,CR 26 G 8 # 73 -74,CR 26 G 8 , 73 -74,CR,26 G 8 , 73 ,74,CR 26G8 #73-74,3.4268207000000004,-76.4782752
5808,5808,20002190,Rapitienda Y Licores Andres,Not Specified,COMUNA 14,Cali,Valle del Cauca,CR 26 K #  93 -80,CR 26 K ,  93 -80,CR,26 K ,  93 ,80,CR 26K #93-80,3.4273513999999996,-76.4788536
5809,5809,20002221,Tienda Marleny,Mojica I,COMUNA 15,Cali,Valle del Cauca,CL 93 # 28 D - 80,CL 93 , 28 D - 80,CL,93 , 28 D , 80,CL 93 #28D- 80,3.4149788,-76.4845885
5810,5810,20002224,Tienda Mixta,Mojica,COMUNA 15,Cali,Valle del Cauca,CL 85 # 28 E - 85,CL 85 , 28 E - 85,CL,85 , 28 E , 85,CL 85 #28E- 85,3.4143449,-76.48784479999998
5811,5811,20002227,Tienda Mixta,Morichal,COMUNA 3,Cali,Valle del Cauca,CR 42 B BIS # 54 C - 101,CR 42 B BIS , 54 C - 101,CR,42 B BIS , 54 C , 101,CR 42BBIS #54C- 101,3.4516467000000004,-76.53198540000001
5812,5812,20002240,Tienda Alejo,Morichal,COMUNA 16,Cali,Valle del Cauca,CR 44 A # 56 F 1 - 40,CR 44 A , 56 F 1 - 40,CR,44 A , 56 F 1 , 40,CR 44A #56F1- 40,3.4076966,-76.51499720000001
5813,5813,20002248,Tienda Alejandra,Jose Manuel Marroquin 2,COMUNA 14,Cali,Valle del Cauca,CR 26 P 3 # 80 - 04,CR 26 P 3 , 80 - 04,CR,26 P 3 , 80 , 04,CR 26P3 #80- 04,3.4269392,-76.48088929999999
5814,5814,20002251,Tienda Mixta Sara,Jose Manuel Marroquin 2,COMUNA 14,Cali,Valle del Cauca,CR 26 P 8  # 87-81,CR 26 P 8  , 87-81,CR,26 P 8  , 87,81,CR 26P8 #87-81,3.4268207000000004,-76.4782752
5815,5815,20002253,Tienda Mixta Omar,Jose Manuel Marroquin 2,COMUNA 14,Cali,Valle del Cauca,CR 26 P 7 # 93-04,CR 26 P 7 , 93-04,CR,26 P 7 , 93,04,CR 26P7 #93-04,3.4268207000000004,-76.4782752
5816,5816,20002276,Variedades Mi Colmenita,Llano Verde,COMUNA 16,Cali,Valle del Cauca,CR 47 B #56 I-32,CR 47 B ,56 I-32,CR,47 B ,56 I,32,CR 47B #56I-32,3.4039912000000005,-76.51672629999999
5817,5817,20002278,Variedades Maria José,Llano Verde,COMUNA 15,Cali,Valle del Cauca,CR 47 C # 56 A - 17,CR 47 C , 56 A - 17,CR,47 C , 56 A , 17,CR 47C #56A- 17,3.3929133,-76.50780340000001
5818,5818,20002279,Tienda Lina,Llano Verde,COMUNA 15,Cali,Valle del Cauca,CL 56 F 1 # 49 G - 57,CL 56 F 1 , 49 G - 57,CL,56 F 1 , 49 G , 57,CL 56F1 #49G- 57,3.3929133,-76.50780340000001
5819,5819,20002280,Tienda Sarita,Llano Verde,Comuna 15,Cali,Not Specified,CRA 48 B # 56 K  03,CRA 48 B , 56 K  03,CRA,48 B , 56 K  03,,CRA 48B #56K03,,
5820,5820,20002281,Rapitienda Los  Pinos,Llano Verde,COMUNA 15,Cali,Valle del Cauca,CL 56 I # 48 C - 19,CL 56 I , 48 C - 19,CL,56 I , 48 C , 19,CL 56I #48C- 19,3.3929133,-76.50780340000001
5821,5821,20002283,El Espíritu Santo De Dios,Llano Verde,COMUNA 15,Cali,Valle del Cauca,CR 47 A # 56 A - 77,CR 47 A , 56 A - 77,CR,47 A , 56 A , 77,CR 47A #56A- 77,3.3929133,-76.50780340000001
5822,5822,20002285,Tienda Guzmán,Llano Verde,COMUNA 15,Cali,Valle del Cauca,CL 56 I # 47 B - 02,CL 56 I , 47 B - 02,CL,56 I , 47 B , 02,CL 56I #47B- 02,3.3929133,-76.50780340000001
5823,5823,20002286,Los Hermanos Pino,Llano Verde,COMUNA 15,Cali,Valle del Cauca,CL 57 # 47 C - 16,CL 57 , 47 C - 16,CL,57 , 47 C , 16,CL 57 #47C- 16,3.3929133,-76.50780340000001
5824,5824,20002288,Rapitienda Salomé,Llano Verde,COMUNA 4,Cali,Valle del Cauca,CL 56 J # 49 A -34,CL 56 J , 49 A -34,CL,56 J , 49 A ,34,CL 56J #49A-34,3.46147,-76.51408599999998
5825,5825,20002291,Tienda La Paisa,Llano Verde,COMUNA 15,Cali,Valle del Cauca,CL 56 C # 48 B - 42,CL 56 C , 48 B - 42,CL,56 C , 48 B , 42,CL 56C #48B- 42,3.3929133,-76.50780340000001
5826,5826,20002292,El Progreso,Llano Verde,COMUNA 15,Cali,Valle del Cauca,CL 57 # 46 B - 04,CL 57 , 46 B - 04,CL,57 , 46 B , 04,CL 57 #46B- 04,3.3929133,-76.50780340000001
5827,5827,20002294,Variedades Luz Marina,Llano Verde,Comuna 15,Cali,Not Specified,CL 57 # 47 B  08,CL 57 , 47 B  08,CL,57 , 47 B  08,,CL 57 #47B08,,
5828,5828,20002296,Variedades Junior,Llano Verde,COMUNA 15,Cali,Valle del Cauca,CL 57 # 49 A -78,CL 57 , 49 A -78,CL,57 , 49 A ,78,CL 57 #49A-78,3.3929133,-76.50780340000001
5829,5829,20002302,Tienda Mixta Paola,Llano Verde,COMUNA 15,Cali,Valle del Cauca,CR 49 D # 56 G - 30,CR 49 D , 56 G - 30,CR,49 D , 56 G , 30,CR 49D #56G- 30,3.3929133,-76.50780340000001
5830,5830,20002305,Store Josuar,Llano Verde,COMUNA 15,Cali,Valle del Cauca,CL 56 J # 49 A - 62,CL 56 J , 49 A - 62,CL,56 J , 49 A , 62,CL 56J #49A- 62,3.3929133,-76.50780340000001
5831,5831,20002319,Variedades Valentina,Llano Verde,COMUNA 16,Cali,Valle del Cauca,CR 46 B # 56 A -  28,CR 46 B , 56 A -  28,CR,46 B , 56 A ,  28,CR 46B #56A-  28,3.4019502,-76.51254540000001
5832,5832,20002325,Tienda Gómez,Llano Verde,COMUNA 15,Cali,Valle del Cauca,CR 48 B # 56 F - 23,CR 48 B , 56 F - 23,CR,48 B , 56 F , 23,CR 48B #56F- 23,3.3929133,-76.50780340000001
5833,5833,20002546,Tienda Mixta,Las Orquideas,COMUNA 14,Cali,Valle del Cauca,CL 109 # 27 - 121,CL 109 , 27 - 121,CL,109 , 27 , 121,CL 109 #27- 121,3.4153998999999997,-76.47618299999998
5834,5834,20002547,Tienda De Todito,Las Orquideas,COMUNA 14,Cali,Valle del Cauca,CR 27 A # 105 - 45,CR 27 A , 105 - 45,CR,27 A , 105 , 45,CR 27A #105- 45,3.4168017,-76.47712920000001
5835,5835,20002548,Camipan,Not Specified,COMUNA 14,Cali,Valle del Cauca,CL 112 # 28 - 03,CL 112 , 28 - 03,CL,112 , 28 , 03,CL 112 #28- 03,3.4131515,-76.47619279999998
5836,5836,20002549,Tienda Mixta Deysi,Las Orquideas,COMUNA 14,Cali,Valle del Cauca,CR 28 # 112 - 134,CR 28 , 112 - 134,CR,28 , 112 , 134,CR 28 #112- 134,3.4125113,-76.475329
5837,5837,20002550,Tienda Orquideas,Las Orquideas,COMUNA 14,Cali,Valle del Cauca,CR 28 # 112 - 148,CR 28 , 112 - 148,CR,28 , 112 , 148,CR 28 #112- 148,3.4124547999999995,-76.47523249999998
5838,5838,20002551,Tienda Mixta Las Orquideas,Las Orquideas,COMUNA 14,Cali,Valle del Cauca,CR 28 2 # 112-128,CR 28 2 , 112-128,CR,28 2 , 112,128,CR 282 #112-128,3.4132156000000005,-76.47628509999998
5839,5839,20002552,Tienda Mixta Maria,Las Orquideas,COMUNA 14,Cali,Valle del Cauca,CR 28 3 # 112 - 22,CR 28 3 , 112 - 22,CR,28 3 , 112 , 22,CR 283 #112- 22,3.4131515,-76.47619279999998
5840,5840,20002554,Tienda La Conquista,Las Orquideas,COMUNA 14,Cali,Valle del Cauca,CR 27 D # 116 - 03,CR 27 D , 116 - 03,CR,27 D , 116 , 03,CR 27D #116- 03,3.4137117999999993,-76.4741884
5841,5841,20002555,Tienda Mixta Brisas Del Paraiso,Las Orquideas,COMUNA 14,Cali,Valle del Cauca,CL 119 # 27 D - 25,CL 119 , 27 D - 25,CL,119 , 27 D , 25,CL 119 #27D- 25,3.4129262000000002,-76.47320239999998
5842,5842,20002558,Tienda Mixta,Las Orquideas,Comuna 14,Cali,Not Specified,CR 27E # 112  79,CR 27E , 112  79,CR,27E , 112  79,,CR 27E #11279,,
5843,5843,20002559,Fruver Y Abarrotes Heylin,Las Orquideas,COMUNA 14,Cali,Valle del Cauca,CL 112 # 27 G - 25,CL 112 , 27 G - 25,CL,112 , 27 G , 25,CL 112 #27G- 25,3.4131345,-76.4759923
5844,5844,20002560,Tienda Mixta,Las Orquideas,COMUNA 14,Cali,Valle del Cauca,CR 28 # 112 - 50,CR 28 , 112 - 50,CR,28 , 112 , 50,CR 28 #112- 50,3.4128504,-76.47590799999998
5845,5845,20002562,Tienda Comunicaciones Yordi,Las Orquideas,COMUNA 14,Cali,Valle del Cauca,CL 112 # 28 3 - 03,CL 112 , 28 3 - 03,CL,112 , 28 3 , 03,CL 112 #283- 03,3.4131515,-76.47619279999998
5846,5846,20002563,Tienda Rubiela,Las Orquideas,COMUNA 21,Cali,Valle del Cauca,CR 28 3 # 112 - 23,CR 28 3 , 112 - 23,CR,28 3 , 112 , 23,CR 283 #112- 23,3.4298707000000004,-76.46442119999998
5847,5847,20002565,Tienda Valencia,Not Specified,COMUNA 14,Cali,Valle del Cauca,CR 27 C # 116 - 102,CR 27 C , 116 - 102,CR,27 C , 116 , 102,CR 27C #116- 102,3.4135254,-76.4733614
5848,5848,20002566,Tienda Mixta,Not Specified,COMUNA 21,Cali,Valle del Cauca,CL 120 # 27 D - 04,CL 120 , 27 D - 04,CL,120 , 27 D , 04,CL 120 #27D- 04,3.4129332999999997,-76.47285550000001
5849,5849,20002568,Tienda La Cosecha,Not Specified,COMUNA 14,Cali,Valle del Cauca,CL 114 # 27 -86,CL 114 , 27 -86,CL,114 , 27 ,86,CL 114 #27-86,3.4147385000000003,-76.47452159999999
5850,5850,20002569,Tienda Tere,Las Orquideas,COMUNA 14,Cali,Valle del Cauca,CR 27 G # 112 - 37,CR 27 G , 112 - 37,CR,27 G , 112 , 37,CR 27G #112- 37,3.4133788000000003,-76.4756969
5851,5851,20002571,Tienda Mixta,Las Orquideas,COMUNA 14,Cali,Valle del Cauca,CR 27 A # 116 - 100,CR 27 A , 116 - 100,CR,27 A , 116 , 100,CR 27A #116- 100,3.4141022000000003,-76.4730527
5852,5852,20002572,Tienda Mixta,Las Orquideas,COMUNA 14,Cali,Valle del Cauca,CR 27 C # 116 - 32,CR 27 C , 116 - 32,CR,27 C , 116 , 32,CR 27C #116- 32,3.4138182999999995,-76.47386329999998
5853,5853,20002593,Tienda El Paisa,Las Orquídeas,COMUNA 14,Cali,Valle del Cauca,CL 110 # 27-154,CL 110 , 27-154,CL,110 , 27,154,CL 110 #27-154,3.4150814,-76.47617489999998
5854,5854,20002595,Tienda Mixta,San Marcos,COMUNA 14,Cali,Valle del Cauca,CL 91 # 26 G 4 - 08,CL 91 , 26 G 4 - 08,CL,91 , 26 G 4 , 08,CL 91 #26G4- 08,3.4283821000000003,-76.4733421
5855,5855,20002600,Tienda Maricela,San Marcos,Comuna 14,Cali,CA,CR 26 E 1 # 94 - 63,CR 26 E 1 , 94 - 63,CR,26 E 1 , 94 , 63,CR 26E1 #94- 63,33.1433723,-117.1661449
5856,5856,20002601,Tienda Mixta,Not Specified,COMUNA 14,Cali,Valle del Cauca,CR 26 D # 91 - 06,CR 26 D , 91 - 06,CR,26 D , 91 , 06,CR 26D #91- 06,3.4287267999999997,-76.47281339999998
5857,5857,20002603,Tienda Mariana C,Puertas Del Sol,COMUNA 14,Cali,Valle del Cauca,CR 26 B 2 # 91 - 83,CR 26 B 2 , 91 - 83,CR,26 B 2 , 91 , 83,CR 26B2 #91- 83,3.4243562999999995,-76.47221429999998
5858,5858,20002604,Tienda Mixta,Not Specified,COMUNA 14,Cali,Valle del Cauca,CR 26 A # 91 - 43,CR 26 A , 91 - 43,CR,26 A , 91 , 43,CR 26A #91- 43,3.4299282999999994,-76.4707954
